citing_doi,cited_doi
10.1103/PhysRevLett.107.096401,10.1103/PhysRevLett.104.127001
10.1103/PhysRevLett.112.186602,10.1103/PhysRevLett.108.056604
10.1103/PhysRevLett.104.127001,10.1103/PhysRevLett.102.207004
10.1103/PhysRevLett.101.187001,10.1103/PhysRevLett.101.147004
10.1103/PhysRevLett.100.136401,10.1103/PhysRevLett.98.057001
10.1103/PhysRevLett.107.096401,10.1103/PhysRevLett.98.036402
10.1103/PhysRevLett.105.246404,10.1103/PhysRevLett.100.177001
10.1103/PhysRevLett.113.086403,10.1103/PhysRevLett.106.186405
10.1103/PhysRevLett.111.127002,10.1103/PhysRevLett.107.266405
10.1103/PhysRevLett.108.087002,10.1103/PhysRevLett.104.127001
10.1103/PhysRevX.4.021027,10.1103/PhysRevLett.106.016403
10.1103/PhysRevLett.105.216409,10.1103/PhysRevLett.103.107202
10.1103/PhysRevLett.108.026402,10.1103/PhysRevLett.103.017203
10.1103/PhysRevLett.112.017003,10.1103/PhysRevLett.107.197001
10.1103/PhysRevLett.110.176402,10.1103/PhysRevLett.102.156404
10.1103/PhysRevLett.108.077401,10.1103/RevModPhys.81.235
10.1103/PhysRevLett.109.116402,10.1103/PhysRevLett.98.036402
10.1103/PhysRevLett.101.246403,10.1103/PhysRevLett.98.206401
10.1103/PhysRevLett.108.056401,10.1103/PhysRevLett.106.087003
10.1103/RevModPhys.81.235,10.1103/PhysRevLett.101.056403
10.1103/PhysRevLett.104.037002,10.1103/PhysRevLett.100.177001
10.1103/PhysRevLett.112.236401,10.1103/PhysRevLett.106.146403
10.1103/RevModPhys.81.1551,10.1103/PhysRevLett.100.017004
10.1103/PhysRevLett.108.146403,10.1103/PhysRevLett.108.026402
10.1103/PhysRevLett.111.026401,10.1103/PhysRevLett.98.206401
10.1103/PhysRevLett.106.017003,10.1103/PhysRevLett.100.097002
10.1103/PhysRevLett.102.156404,10.1103/PhysRevLett.98.206401
10.1103/PhysRevLett.106.037401,10.1103/PhysRevLett.98.105502
10.1103/PhysRevLett.104.127001,10.1103/PhysRevLett.98.036402
10.1103/RevModPhys.83.1301,10.1103/PhysRevLett.98.166404
10.1103/PhysRevLett.105.187001,10.1103/PhysRevLett.102.207004
10.1103/PhysRevLett.115.037001,10.1103/PhysRevLett.101.046401
10.1103/PhysRevLett.111.107003,10.1103/PhysRevLett.101.046401
10.1103/PhysRevLett.98.166404,10.1103/PhysRevLett.98.016401
10.1103/PhysRevLett.108.066407,10.1103/PhysRevLett.106.146403
10.1103/PhysRevLett.102.206602,10.1103/PhysRevLett.98.266405
10.1103/PhysRevLett.109.116402,10.1103/PhysRevLett.106.087003
10.1103/PhysRevLett.114.027003,10.1103/PhysRevLett.106.156403
10.1103/PhysRevLett.108.056401,10.1103/PhysRevLett.105.246404
10.1103/PhysRevLett.108.016402,10.1103/PhysRevLett.100.096404
10.1103/PhysRevLett.102.206602,10.1103/PhysRevLett.98.146601
10.1103/PhysRevLett.110.017005,10.1103/PhysRevLett.103.237003
10.1103/PhysRevLett.111.127002,10.1103/PhysRevLett.110.156404
10.1103/RevModPhys.81.807,10.1103/PhysRevLett.98.236402
10.1103/PhysRevLett.108.087002,10.1103/PhysRevLett.105.187001
10.1103/PhysRevLett.110.186401,10.1103/PhysRevLett.99.217207
10.1103/RevModPhys.83.1301,10.1103/PhysRevLett.100.017004
10.1103/PhysRevLett.114.027003,10.1103/PhysRevLett.101.046401
10.1103/PhysRevLett.99.136402,10.1103/PhysRevLett.98.146601
10.1103/PhysRevLett.108.246403,10.1103/PhysRevLett.106.086401
10.1103/PhysRevLett.106.146403,10.1103/PhysRevLett.98.166404
10.1103/PhysRevLett.102.016403,10.1103/PhysRevLett.98.147002
10.1103/PhysRevLett.109.036401,10.1103/PhysRevLett.102.156403
10.1103/PhysRevLett.112.167201,10.1103/RevModPhys.81.807
10.1103/PhysRevLett.114.236401,10.1103/PhysRevLett.108.246403
10.1103/PhysRevLett.106.106601,10.1103/PhysRevLett.98.206401
10.1103/PhysRevLett.109.187006,10.1103/PhysRevLett.104.037002
10.1103/PhysRevLett.103.136401,10.1103/PhysRevLett.102.206602
10.1103/PhysRevLett.113.166401,10.1103/PhysRevLett.110.017005
10.1103/RevModPhys.81.1551,10.1103/PhysRevLett.102.136408
10.1103/PhysRevLett.110.017005,10.1103/PhysRevLett.101.046401
10.1103/PhysRevLett.113.266405,10.1103/PhysRevLett.109.036401
10.1103/PhysRevLett.106.137004,10.1103/PhysRevLett.104.127001
10.1103/PhysRevLett.106.137004,10.1103/PhysRevLett.104.087001
10.1103/PhysRevLett.100.017001,10.1103/PhysRevLett.98.036402
10.1103/RevModPhys.81.1551,10.1103/PhysRevLett.100.076403
10.1103/PhysRevLett.109.186402,10.1103/PhysRevLett.100.136401
10.1103/PhysRevLett.108.056604,10.1103/PhysRevLett.98.266405
10.1103/PhysRevLett.109.036401,10.1103/PhysRevLett.105.216409
10.1103/PhysRevLett.109.116402,10.1103/PhysRevLett.105.187001
10.1103/PhysRevLett.108.077401,10.1103/PhysRevLett.99.257401
10.1103/PhysRevLett.114.247005,10.1103/PhysRevLett.101.017005
10.1103/PhysRevLett.106.107002,10.1103/PhysRevLett.100.157001
10.1103/PhysRevLett.105.116403,10.1103/PhysRevLett.98.206401
10.1103/PhysRevLett.112.106407,10.1103/PhysRevLett.107.057001
10.1103/PhysRevLett.108.246403,10.1103/PhysRevLett.104.187202
10.1103/PhysRevLett.110.156404,10.1103/PhysRevLett.106.197002
10.1103/PhysRevLett.105.053202,10.1103/PhysRevLett.100.043204
10.1103/PhysRevLett.109.116402,10.1103/PhysRevLett.98.057001
10.1103/PhysRevLett.110.216406,10.1103/PhysRevLett.109.246405
10.1103/PhysRevLett.100.117002,10.1103/PhysRevLett.98.147002
10.1103/PhysRevLett.109.237210,10.1103/PhysRevLett.105.187001
10.1103/PhysRevLett.115.036404,10.1103/PhysRevLett.110.246401
10.1103/RevModPhys.83.1301,10.1103/PhysRevLett.105.216409
10.1103/PhysRevLett.108.027001,10.1103/PhysRevLett.100.177001
10.1103/PhysRevLett.110.066402,10.1103/PhysRevLett.98.206401
10.1103/PhysRevLett.111.177001,10.1103/PhysRevLett.109.215301
10.1103/PhysRevLett.108.207005,10.1103/PhysRevLett.107.087002
10.1103/PhysRevX.5.011019,10.1103/PhysRevLett.100.207003
10.1103/PhysRevLett.109.067202,10.1103/RevModPhys.81.807
10.1103/PhysRevLett.109.036401,10.1103/PhysRevLett.106.196407
10.1103/PhysRevLett.111.057007,10.1103/PhysRevLett.99.187002
10.1103/PhysRevLett.111.107003,10.1103/RevModPhys.81.1551
10.1103/PhysRevLett.113.086403,10.1103/PhysRevLett.112.106407
10.1103/PhysRevLett.112.106407,10.1103/PhysRevLett.106.186405
10.1103/PhysRevLett.112.236401,10.1103/PhysRevLett.109.246405
10.1103/PhysRevLett.111.127002,10.1103/PhysRevLett.105.216409
10.1103/RevModPhys.81.1551,10.1103/PhysRevLett.99.116402
10.1103/PhysRevLett.102.156403,10.1103/PhysRevLett.99.116402
10.1103/PhysRevLett.106.086401,10.1103/PhysRevLett.104.106406
10.1103/PhysRevLett.106.087003,10.1103/PhysRevLett.100.136401
10.1103/PhysRevLett.106.017003,10.1103/PhysRevLett.99.187002
10.1103/PhysRevLett.111.157401,10.1103/PhysRevLett.99.026401
10.1103/RevModPhys.83.1301,10.1103/PhysRevLett.103.206402
10.1103/PhysRevLett.112.156404,10.1103/PhysRevLett.104.037002
10.1103/PhysRevX.5.011019,10.1103/PhysRevLett.101.256404
10.1103/PhysRevLett.112.067002,10.1103/PhysRevLett.106.207001
10.1103/PhysRevLett.106.017003,10.1103/PhysRevLett.101.237005
10.1103/RevModPhys.83.1301,10.1103/PhysRevLett.106.086401
10.1103/PhysRevLett.106.146403,10.1103/PhysRevLett.102.156403
10.1103/PhysRevLett.110.186401,10.1103/RevModPhys.83.1301
10.1103/PhysRevLett.111.057007,10.1103/PhysRevLett.109.027003
10.1103/PhysRevLett.109.167207,10.1103/PhysRevLett.99.047005
10.1103/PhysRevLett.108.187003,10.1103/PhysRevLett.100.117002
10.1103/PhysRevLett.108.207005,10.1103/PhysRevLett.107.087004
10.1103/PhysRevX.4.031055,10.1103/PhysRevLett.106.186405
10.1103/RevModPhys.83.1301,10.1103/PhysRevLett.104.106406
10.1103/PhysRevLett.112.146402,10.1103/PhysRevLett.108.077003
10.1103/PhysRevLett.103.257001,10.1103/PhysRevLett.99.187002
10.1103/PhysRevLett.110.186401,10.1103/PhysRevLett.106.086401
10.1103/PhysRevLett.109.167207,10.1103/PhysRevLett.104.127001
10.1103/PhysRevLett.109.167207,10.1103/PhysRevLett.105.187001
10.1103/PhysRevLett.114.027003,10.1103/PhysRevLett.98.087004
10.1103/PhysRevLett.108.186401,10.1103/PhysRevLett.104.187202
10.1103/PhysRevLett.102.156403,10.1103/PhysRevLett.100.017004
10.1103/PhysRevX.1.011010,10.1103/PhysRevLett.101.177002
10.1103/PhysRevLett.109.046401,10.1103/PhysRevLett.107.236402
10.1103/PhysRevLett.111.107003,10.1103/PhysRevLett.106.087003
10.1103/PhysRevLett.106.196407,10.1103/PhysRevLett.98.166404
10.1103/PhysRevLett.106.146403,10.1103/PhysRevLett.98.016401
10.1103/PhysRevLett.109.157006,10.1103/PhysRevLett.109.077002
10.1103/PhysRevLett.109.046401,10.1103/PhysRevLett.108.077401
10.1103/PhysRevLett.115.037001,10.1103/PhysRevLett.104.127001
10.1103/PhysRevLett.114.126401,10.1103/PhysRevLett.108.036403
10.1103/PhysRevLett.113.166401,10.1103/PhysRevLett.106.156403
10.1103/PhysRevLett.108.246403,10.1103/PhysRevLett.105.246401
10.1103/RevModPhys.83.1301,10.1103/PhysRevLett.106.146403
