citing_doi,cited_doi
10.1103/PhysRevLett.110.018305,10.1103/PhysRevLett.102.046802
10.1103/PhysRevLett.102.177404,10.1103/PhysRevLett.101.217401
10.1103/RevModPhys.83.543,10.1103/PhysRevLett.103.057401
10.1103/PhysRevLett.110.157402,10.1103/PhysRevLett.98.167406
10.1103/PhysRevLett.111.137402,10.1103/PhysRevLett.101.077402
10.1103/PhysRevLett.110.257401,10.1103/PhysRevLett.98.167406
10.1103/PhysRevLett.104.247402,10.1103/PhysRevLett.104.017401
10.1103/PhysRevLett.107.156802,10.1103/PhysRevLett.105.167401
10.1103/PhysRevLett.103.056803,10.1103/PhysRevLett.102.046802
10.1103/PhysRevLett.107.187401,10.1103/PhysRevLett.105.157403
10.1103/PhysRevLett.115.197701,10.1103/PhysRevLett.98.027404
10.1103/PhysRevLett.102.177404,10.1103/PhysRevLett.100.067401
10.1103/PhysRevLett.104.247402,10.1103/PhysRevLett.100.217401
10.1103/PhysRevLett.109.147402,10.1103/PhysRevLett.104.146602
10.1103/PhysRevLett.109.187403,10.1103/PhysRevLett.104.017401
10.1103/PhysRevLett.101.147404,10.1103/PhysRevLett.99.237402
10.1103/PhysRevLett.104.017401,10.1103/PhysRevLett.102.037401
10.1103/PhysRevLett.107.107401,10.1103/PhysRevLett.99.237401
10.1103/PhysRevLett.109.197402,10.1103/PhysRevLett.107.127401
10.1103/PhysRevLett.115.197701,10.1103/PhysRevLett.101.077402
10.1103/PhysRevLett.100.097401,10.1103/PhysRevLett.98.027404
10.1103/PhysRevLett.109.197402,10.1103/PhysRevLett.104.017401
10.1103/PhysRevLett.104.017401,10.1103/PhysRevLett.100.217401
10.1103/PhysRevLett.113.057402,10.1103/PhysRevLett.106.037404
10.1103/PhysRevLett.109.187403,10.1103/PhysRevLett.104.247402
10.1103/PhysRevLett.107.187401,10.1103/PhysRevLett.100.217401
10.1103/PhysRevLett.107.127401,10.1103/PhysRevLett.100.217401
10.1103/PhysRevLett.113.227401,10.1103/RevModPhys.83.543
10.1103/PhysRevLett.110.157402,10.1103/PhysRevLett.105.157403
10.1103/PhysRevLett.107.256403,10.1103/PhysRevLett.100.256402
10.1103/PhysRevLett.109.187403,10.1103/PhysRevLett.104.177402
10.1103/PhysRevLett.113.107401,10.1103/PhysRevLett.103.246805
10.1103/PhysRevLett.109.046402,10.1103/PhysRevLett.99.167403
10.1103/PhysRevLett.109.197402,10.1103/PhysRevLett.107.187401
10.1103/PhysRevLett.111.067401,10.1103/PhysRevLett.104.146602
10.1103/PhysRevLett.111.267402,10.1103/PhysRevLett.105.167401
10.1103/PhysRevLett.115.263601,10.1103/RevModPhys.83.543
10.1103/PhysRevLett.109.046402,10.1103/PhysRevLett.107.256403
10.1103/PhysRevLett.111.137401,10.1103/PhysRevLett.99.237402
10.1103/PhysRevLett.104.177401,10.1103/PhysRevLett.102.037401
10.1103/PhysRevLett.108.077402,10.1103/RevModPhys.83.543
10.1103/PhysRevLett.109.046402,10.1103/RevModPhys.83.543
10.1103/PhysRevLett.114.107402,10.1103/PhysRevLett.101.267403
10.1103/PhysRevLett.104.177401,10.1103/PhysRevLett.101.267403
10.1103/PhysRevLett.107.187401,10.1103/PhysRevLett.99.126806
10.1103/PhysRevLett.101.087402,10.1103/PhysRevLett.98.027404
10.1103/PhysRevLett.107.107401,10.1103/PhysRevLett.99.043901
10.1103/PhysRevLett.113.107401,10.1103/PhysRevLett.102.177404
10.1103/RevModPhys.83.543,10.1103/PhysRevLett.101.246401
10.1103/PhysRevX.4.011005,10.1103/PhysRevLett.104.247402
10.1103/PhysRevLett.115.017401,10.1103/PhysRevLett.101.077402
10.1103/PhysRevLett.109.197402,10.1103/PhysRevLett.106.037404
10.1103/PhysRevLett.109.187403,10.1103/PhysRevLett.102.037401
10.1103/PhysRevLett.113.227401,10.1103/PhysRevLett.109.147403
10.1103/PhysRevLett.107.127401,10.1103/PhysRevLett.99.126806
10.1103/PhysRevLett.103.246805,10.1103/PhysRevLett.101.036803
10.1103/PhysRevLett.101.157401,10.1103/PhysRevLett.99.237402
10.1103/PhysRevLett.114.107402,10.1103/PhysRevLett.101.147404
10.1103/PhysRevLett.103.246805,10.1103/PhysRevLett.101.186401
10.1103/PhysRevX.4.011005,10.1103/PhysRevLett.98.167406
10.1103/PhysRevLett.105.157403,10.1103/PhysRevLett.101.147404
10.1103/PhysRevLett.106.037404,10.1103/PhysRevLett.101.087402
10.1103/PhysRevLett.108.267402,10.1103/PhysRevLett.99.237401
10.1103/PhysRevLett.111.217401,10.1103/PhysRevLett.109.147402
10.1103/PhysRevLett.104.177401,10.1103/PhysRevLett.100.233001
10.1103/PhysRevLett.102.127403,10.1103/PhysRevLett.99.237401
10.1103/PhysRevLett.107.107401,10.1103/PhysRevLett.101.246401
10.1103/PhysRevLett.109.197402,10.1103/PhysRevLett.99.126806
10.1103/PhysRevLett.108.267402,10.1103/PhysRevLett.101.246401
10.1103/PhysRevLett.109.187403,10.1103/PhysRevLett.106.037404
10.1103/PhysRevLett.113.057402,10.1103/PhysRevLett.100.217401
10.1103/PhysRevLett.106.187402,10.1103/PhysRevLett.102.046802
10.1103/PhysRevLett.105.157403,10.1103/PhysRevLett.101.157401
10.1103/PhysRevLett.110.018305,10.1103/PhysRevLett.103.056803
10.1103/PhysRevLett.115.197701,10.1103/PhysRevLett.99.237402
10.1103/PhysRevLett.108.087402,10.1103/PhysRevLett.102.046802
10.1103/PhysRevLett.107.187401,10.1103/PhysRevLett.106.037404
10.1103/PhysRevLett.103.186801,10.1103/PhysRevLett.101.246401
10.1103/PhysRevLett.106.037404,10.1103/PhysRevLett.101.157401
10.1103/PhysRevLett.108.087402,10.1103/PhysRevLett.104.177402
10.1103/PhysRevLett.112.146602,10.1103/PhysRevLett.111.217401
10.1103/PhysRevLett.110.137404,10.1103/RevModPhys.83.543
10.1103/PhysRevLett.108.117404,10.1103/PhysRevLett.98.037405
10.1103/PhysRevLett.115.027402,10.1103/PhysRevLett.99.217403
10.1103/PhysRevLett.112.117401,10.1103/PhysRevLett.107.187401
10.1103/PhysRevLett.101.067402,10.1103/PhysRevLett.98.037405
10.1103/PhysRevLett.102.127403,10.1103/PhysRevLett.101.246401
10.1103/PhysRevLett.109.167801,10.1103/PhysRevLett.106.187402
10.1103/PhysRevLett.110.137404,10.1103/PhysRevLett.101.246401
10.1103/PhysRevLett.105.167401,10.1103/PhysRevLett.101.246401
10.1103/PhysRevLett.104.177401,10.1103/PhysRevLett.101.077402
10.1103/PhysRevLett.108.216403,10.1103/PhysRevLett.107.246403
10.1103/PhysRevLett.100.123901,10.1103/PhysRevLett.98.183901
10.1103/PhysRevLett.113.227401,10.1103/PhysRevLett.107.107401
10.1103/PhysRevLett.109.046402,10.1103/PhysRevLett.104.237401
10.1103/PhysRevLett.109.187403,10.1103/PhysRevLett.107.127401
10.1103/PhysRevLett.109.147403,10.1103/PhysRevLett.107.067401
10.1103/PhysRevLett.111.137401,10.1103/PhysRevLett.105.157403
10.1103/PhysRevLett.107.107401,10.1103/PhysRevLett.104.146602
10.1103/PhysRevLett.112.117401,10.1103/PhysRevLett.104.247402
10.1103/PhysRevLett.108.246605,10.1103/PhysRevLett.104.197401
10.1103/PhysRevLett.106.037404,10.1103/PhysRevLett.104.177402
10.1103/PhysRevLett.115.017401,10.1103/PhysRevLett.110.117401
10.1103/PhysRevLett.101.257402,10.1103/PhysRevLett.100.256402
10.1103/PhysRevLett.104.017401,10.1103/PhysRevLett.101.077402
10.1103/PhysRevLett.115.017401,10.1103/PhysRevLett.104.247402
10.1103/PhysRevLett.107.187401,10.1103/PhysRevLett.101.077402
10.1103/PhysRevLett.112.117401,10.1103/PhysRevLett.104.017401
